VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,3/10/16 7:10,3/10/16 7:17,2,1.35,-73.97995758,40.78611755371094,1,N,-73.98189545,40.769798278808594,1,7,0,0.5,0.75,0,0.3,8.55
2,3/10/16 7:10,3/10/16 7:30,1,7.01,-73.94443512,40.83489227294922,1,N,-73.99697113,40.753616333007805,1,22.5,0,0.5,2,0,0.3,25.3
2,3/10/16 7:10,3/10/16 7:34,3,6.39,-73.99977875,40.73342133,1,N,-73.96439362,40.807231903076165,1,24,0,0.5,2,0,0.3,26.8
2,3/10/16 7:10,3/10/16 7:12,1,0.25,-73.97815704,40.74798583984375,1,N,-73.98031616,40.74503326416016,1,3,0,0.5,0.76,0,0.3,4.56
2,3/10/16 7:10,3/10/16 7:25,1,4.24,-73.9673996,40.76361846923828,1,N,-73.95607758,40.81053924560546,1,15,0,0.5,3.16,0,0.3,18.96
2,3/10/16 7:10,3/10/16 7:18,6,1.35,-73.9868927,40.733768463134766,1,N,-73.98148346,40.74961853027344,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:10,3/10/16 7:22,1,1.37,-73.96468353,40.763538360595696,1,N,-73.98016357,40.75447082519531,1,9,0,0.5,2,0,0.3,11.8
2,3/10/16 7:10,3/10/16 7:19,5,1.72,-73.99463654,40.734771728515625,1,N,-73.97802734,40.751480102539055,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:10,3/10/16 7:20,1,2.15,-73.96634674,40.762996673583984,1,N,-73.98395538,40.73825073242188,1,9,0,0.5,1.96,0,0.3,11.76
2,3/10/16 7:10,3/10/16 7:16,3,0.97,-73.98027802,40.742923736572266,1,N,-73.98936462,40.74915313720703,1,6,0,0.5,1,0,0.3,7.8
2,3/10/16 7:10,3/10/16 7:17,1,1.9,-73.99578094,40.73889923095703,1,N,-73.97743225,40.760059356689446,1,8,0,0.5,2.2,0,0.3,11
2,3/10/16 7:10,3/10/16 7:14,2,0.66,-73.98155975,40.75376892089844,1,N,-73.99247742,40.758350372314446,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:10,3/10/16 7:23,5,2.34,-73.97333527,40.75728225708008,1,N,-73.95075226,40.78761672973633,1,11,0,0.5,2.95,0,0.3,14.75
2,3/10/16 7:10,3/10/16 7:22,1,1.73,-73.95199585,40.78790283203125,1,N,-73.95462799,40.769561767578125,1,9.5,0,0.5,1,0,0.3,11.3
2,3/10/16 7:10,3/10/16 7:19,1,1.13,-73.99167633,40.749881744384766,1,N,-73.97866821,40.75043869018555,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:10,3/10/16 7:58,1,9.49,-73.85076904,40.73023986816406,1,N,-73.99506378,40.71371078,1,36,0,0.5,7.36,0,0.3,44.16
2,3/10/16 7:10,3/10/16 7:27,4,3.49,-73.94631958,40.77737045288086,1,N,-73.97911835,40.75644302368164,1,14.5,0,0.5,2.5,0,0.3,17.8
2,3/10/16 7:10,3/10/16 7:17,1,1.43,-73.99263,40.75342178344727,1,N,-73.99127197,40.75024032592773,2,6,0,0.5,0,0,0.3,6.8
2,3/10/16 7:10,3/10/16 7:14,2,1.06,-73.99479675,40.72576904296875,1,N,-73.98721313,40.73892974853516,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:10,3/10/16 7:17,2,0.9,-73.97214508,40.79449844360352,1,N,-73.96986389,40.78548049926758,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:10,3/10/16 7:18,3,1.9,-74.0011673,40.73672866821289,1,N,-73.98301697,40.756290435791016,1,8,0,0.5,1,0,0.3,9.8
2,3/10/16 7:10,3/10/16 7:16,1,0.87,-73.99176788,40.74933242797852,1,N,-73.97907257,40.750274658203125,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:10,3/10/16 7:19,1,2.18,-73.96327972,40.763301849365234,1,N,-73.94597626,40.78989028930664,1,9,0,0.5,1.96,0,0.3,11.76
2,3/10/16 7:10,3/10/16 7:14,6,0.72,-73.98053741,40.76459884643555,1,N,-73.98708344,40.75532150268555,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:10,3/10/16 7:24,5,2.31,-73.94624329,40.77236175537109,1,N,-73.97221375,40.790630340576165,2,10.5,0,0.5,0,0,0.3,11.3
2,3/10/16 7:11,3/10/16 7:22,1,4.4,-73.98171234,40.732643127441406,1,N,-73.94396973,40.78306579589844,1,15,0,0.5,1.78,0,0.3,17.58
2,3/10/16 7:11,3/10/16 7:16,1,0.88,-73.98535919,40.73855972290039,1,N,-73.98255157,40.748359680175774,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:23,1,5.68,-74.01216888,40.70132827758789,1,N,-73.95941925,40.760101318359375,1,17,0,0.5,4.45,0,0.3,22.25
2,3/10/16 7:11,3/10/16 7:16,1,0.95,-73.99066162,40.72842025756836,1,N,-74.00125122,40.731178283691406,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:17,1,1.21,-73.95787811,40.76098251342773,1,N,-73.94947815,40.77695083618164,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:11,3/10/16 7:17,1,0.64,-73.97749329,40.76334381103516,1,N,-73.97886658,40.756153106689446,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:21,2,1.91,-73.96942902,40.76039123535156,1,N,-73.97398376,40.758296966552734,2,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:11,3/10/16 7:19,6,1.1,-73.99025726,40.75680160522461,1,N,-73.97467041,40.75875854492188,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:11,3/10/16 7:14,2,1.01,-73.97507477,40.751949310302734,1,N,-73.98673248,40.74192810058594,2,5,0,0.5,0,0,0.3,5.8
2,3/10/16 7:11,3/10/16 7:24,2,3.18,-73.96791077,40.787494659423835,1,N,-73.9787674,40.750587463378906,1,12.5,0,0.5,2.66,0,0.3,15.96
2,3/10/16 7:11,3/10/16 7:19,1,1.61,-73.9801712,40.745803833007805,1,N,-73.98030853,40.76070785522461,1,8,0,0.5,1.2,0,0.3,10
2,3/10/16 7:11,3/10/16 7:20,1,2.29,-74.00084686,40.727500915527344,1,N,-73.98210907,40.75286865234375,1,9.5,0,0.5,1.85,0,0.3,12.15
2,3/10/16 7:11,3/10/16 7:18,4,2.97,-73.99965668,40.687198638916016,1,N,-74.01557159,40.71142959594727,2,10.5,0,0.5,0,5.54,0.3,16.84
2,3/10/16 7:11,3/10/16 7:14,1,0.89,-73.9797287,40.76570510864258,1,N,-73.97091675,40.758686065673835,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:11,3/10/16 7:28,1,3.57,-73.94703674,40.780078887939446,1,N,-73.98004913,40.75472641,1,14.5,0,0.5,3.82,0,0.3,19.12
2,3/10/16 7:11,3/10/16 7:20,1,2.22,-73.94924927,40.771766662597656,1,N,-73.97527313,40.76045989990234,1,9,0,0.5,1.96,0,0.3,11.76
2,3/10/16 7:11,3/10/16 7:17,1,0.87,-73.98944092,40.75889587402344,1,N,-73.99300385,40.75094604492188,1,6,0,0.5,1.7,0,0.3,8.5
2,3/10/16 7:11,3/10/16 7:18,1,1.65,-73.95851135,40.77899932861328,1,N,-73.9706192,40.75891876220703,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:11,3/10/16 7:17,5,0.84,-73.94599152,40.80424118041992,1,N,-73.95555115,40.80455780029297,1,6.5,0,0.5,1,0,0.3,8.3
2,3/10/16 7:11,3/10/16 7:18,2,1.1,-73.98828888,40.72957611083984,1,N,-73.99539948,40.73848724365234,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:11,3/10/16 7:17,1,1.1,-73.97904205,40.771751403808594,1,N,-73.96774292,40.76259994506836,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:11,3/10/16 7:16,1,0.8,-73.98230743,40.77463912963867,1,N,-73.97650146,40.76573181152344,1,5.5,0,0.5,1,0,0.3,7.3
2,3/10/16 7:11,3/10/16 7:32,2,4.76,-73.93460846,40.69036102294922,1,N,-73.98045349,40.66831970214844,1,18,0,0.5,0,0,0.3,18.8
2,3/10/16 7:11,3/10/16 7:17,1,1.6,-73.96791077,40.80286789,1,N,-73.97154999,40.78458023071289,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/16 7:11,3/10/16 7:38,1,10.88,-73.98249054,40.757415771484375,1,N,-73.87026215,40.772727966308594,1,33,0,0.5,7.87,5.54,0.3,47.21
2,3/10/16 7:11,3/10/16 7:23,5,1.48,-73.97837067,40.75251007080078,1,N,-73.96997833,40.75796890258789,2,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:11,3/10/16 7:51,4,10.75,-73.86401367,40.76999282836913,1,N,-73.97241211,40.75890350341797,1,35,0,0.5,8.27,5.54,0.3,49.61
2,3/10/16 7:11,3/10/16 7:18,1,1.54,-73.9872818,40.74285888671875,1,N,-73.97216797,40.75844955444336,1,7.5,0,0.5,1.5,0,0.3,9.8
2,3/10/16 7:11,3/10/16 7:38,1,11.22,-73.98238373,40.75741958618164,1,N,-73.87082672,40.774051666259766,1,33.5,0,0.5,7.97,5.54,0.3,47.81
2,3/10/16 7:11,3/10/16 7:24,1,4.1,-73.95513916,40.820308685302734,1,N,-73.98226929,40.774089813232415,2,14.5,0,0.5,0,0,0.3,15.3
2,3/10/16 7:11,3/10/16 7:46,1,7.42,-73.78182983,40.64471054077149,1,N,-73.82421875,40.72445297,2,28,0,0.5,0,0,0.3,28.8
2,3/10/16 7:11,3/10/16 7:15,2,0.93,-74.00009918,40.726726531982415,1,N,-73.99905396,40.73826599121094,2,5,0,0.5,0,0,0.3,5.8
2,3/10/16 7:11,3/10/16 7:23,1,2.48,-73.98203278,40.74600982666016,1,N,-73.96012115,40.777191162109375,1,11,0,0.5,2.95,0,0.3,14.75
2,3/10/16 7:11,3/10/16 7:19,1,1.07,-73.97077179,40.75822067260742,1,N,-73.98558807,40.75938797,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/16 7:11,3/10/16 7:19,6,2.82,-73.96591187,40.76261520385742,1,N,-73.94013977,40.79777526855469,2,9.5,0,0.5,0,0,0.3,10.3
2,3/10/16 7:11,3/10/16 7:21,1,1.25,-73.9821701,40.77739715576172,1,N,-73.97458649,40.763965606689446,2,8.5,0,0.5,0,0,0.3,9.3
2,3/10/16 7:11,3/10/16 8:10,1,16.75,-73.79003906,40.646350860595696,2,N,-73.97010803,40.752639770507805,1,52,0,0.5,14.58,5.54,0.3,72.92
2,3/10/16 7:11,3/10/16 7:53,5,18.98,-73.97905731,40.78723907470703,2,N,-73.80622864,40.65206146240234,1,52,0,0.5,11.67,5.54,0.3,70.01
2,3/10/16 7:11,3/10/16 7:29,1,4.37,-74.00912476,40.715606689453125,1,N,-73.97595215,40.74037170410156,1,16,0,0.5,4.2,0,0.3,21
2,3/10/16 7:11,3/10/16 7:24,2,3.25,-73.98777771,40.719329833984375,1,N,-73.96729279,40.75856018066406,1,12.5,0,0.5,0,0,0.3,13.3
2,3/10/16 7:11,3/10/16 7:21,1,2.04,-73.96965027,40.785354614257805,1,N,-73.96421814,40.764766693115234,2,10,0,0.5,0,0,0.3,10.8
2,3/10/16 7:11,3/10/16 7:26,1,3.04,-73.98017883,40.739219665527344,1,N,-74.01126099,40.713680267333984,1,13,0,0.5,3.45,0,0.3,17.25
2,3/10/16 7:11,3/10/16 7:20,1,2.75,-73.97190094,40.781883239746094,1,N,-73.99137878,40.74925613,2,10,0,0.5,0,0,0.3,10.8
2,3/10/16 7:11,3/10/16 7:38,3,4.43,-73.91490936,40.75381088256836,1,N,-73.94582367,40.77791976928711,2,19.5,0,0.5,0,0,0.3,20.3
2,3/10/16 7:11,3/10/16 7:17,5,1.62,-73.99117279,40.74528884887695,1,N,-73.97483063,40.76071166992188,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/16 7:11,3/10/16 7:24,1,1.58,-74.00518036,40.72125244140625,1,N,-74.00866699,40.70545578,2,10,0,0.5,0,0,0.3,10.8
2,3/10/16 7:11,3/10/16 7:50,1,15.79,-73.8636322,40.76946640014648,1,N,-74.01152802,40.70220565795898,1,45.5,0,0.5,12.96,5.54,0.3,64.8
2,3/10/16 7:11,3/10/16 7:25,1,3.45,-73.96795654,40.802051544189446,1,N,-73.98210144,40.76272964477539,1,13,0,0.5,1.5,0,0.3,15.3
2,3/10/16 7:11,3/10/16 7:38,5,3.81,-73.98918915,40.748043060302734,1,N,-73.95426941,40.73052978515625,1,19,0,0.5,5.07,5.54,0.3,30.41
2,3/10/16 7:11,3/10/16 7:20,1,1.92,-73.98132324,40.73091506958008,1,N,-73.99071503,40.748340606689446,2,8.5,0,0.5,0,0,0.3,9.3
2,3/10/16 7:11,3/10/16 7:22,1,1.99,-73.98783875,40.73786544799805,1,N,-73.98048401,40.76063537597656,1,10,0,0.5,2.7,0,0.3,13.5
2,3/10/16 7:11,3/10/16 7:19,6,1.59,-73.99079132,40.75603866577149,1,N,-73.97048187,40.76335906982422,2,8,0,0.5,0,0,0.3,8.8
2,3/10/16 7:11,3/10/16 7:18,1,1.42,-73.99461365,40.750591278076165,1,N,-73.98567963,40.76781845092773,2,7.5,0,0.5,0,0,0.3,8.3
2,3/10/16 7:11,3/10/16 7:22,1,1.91,-73.97575378,40.73320007324219,1,N,-73.99036407,40.74849319458008,1,9.5,0,0.5,0.55,0,0.3,10.85
2,3/10/16 7:11,3/10/16 7:27,1,3.97,-74.00335693,40.743839263916016,1,N,-74.00730896,40.70565032958984,1,15.5,0,0.5,3.26,0,0.3,19.56
2,3/10/16 7:11,3/10/16 7:46,1,12.75,-73.86341095,40.769878387451165,1,N,-74.00559235,40.70650100708008,1,37.5,0,0.5,8.77,5.54,0.3,52.61
2,3/10/16 7:11,3/10/16 7:36,2,3.49,-73.95332336,40.77938079833984,1,N,-73.99147797,40.75030899047852,1,17.5,0,0.5,3.66,0,0.3,21.96
2,3/10/16 7:11,3/10/16 7:24,1,2.12,-73.9552002,40.76901245117188,1,N,-73.98019409,40.76243591308594,2,10.5,0,0.5,0,0,0.3,11.3
2,3/10/16 7:11,3/10/16 7:22,5,2.51,-73.98564911,40.72702407836913,1,N,-73.98495483,40.753639221191406,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/16 7:11,3/10/16 7:14,1,1.2,-73.97988892,40.75482177734375,1,N,-73.98651123,40.740428924560554,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:28,1,1.69,-73.9825592,40.769901275634766,1,N,-73.96182251,40.755889892578125,1,11.5,0,0.5,2.46,0,0.3,14.76
2,3/10/16 7:11,3/10/16 7:20,1,0.84,-73.99053955,40.755855560302734,1,N,-73.97774506,40.75395965576172,1,7.5,0,0.5,2.08,0,0.3,10.38
2,3/10/16 7:11,3/10/16 7:15,5,0.88,-73.9849472,40.745071411132805,1,N,-73.98272705,40.754093170166016,1,5,0,0.5,1,0,0.3,6.8
2,3/10/16 7:11,3/10/16 7:36,1,5.96,-73.9963913,40.69403839111328,1,N,-73.99344635,40.75545120239258,1,21,0,0.5,5.45,0,0.3,27.25
2,3/10/16 7:11,3/10/16 7:27,4,2.08,-73.95776367,40.76982116699219,1,N,-73.98210144,40.75667953,1,12,0,0.5,1.5,0,0.3,14.3
2,3/10/16 7:11,3/10/16 7:23,2,2.74,-74.00222778,40.740177154541016,1,N,-73.97342682,40.764137268066406,1,11,0,0.5,2.36,0,0.3,14.16
2,3/10/16 7:11,3/10/16 7:22,1,3.42,-73.9475708,40.770843505859375,1,N,-73.98506165,40.73913574,1,13,0,0.5,2.76,0,0.3,16.56
2,3/10/16 7:11,3/10/16 7:22,1,2.54,-73.99419403,40.72464370727539,1,N,-73.96878815,40.75030899047852,1,10.5,0,0.5,2.82,0,0.3,14.12
2,3/10/16 7:11,3/10/16 7:16,1,0.75,-73.99013519,40.73461532592773,1,N,-73.98143005,40.73897171020508,1,5.5,0,0.5,1,0,0.3,7.3
2,3/10/16 7:11,3/10/16 7:22,1,4.03,-73.97962952,40.73329925537109,1,N,-74.00784302,40.70648956298828,1,14,0,0.5,2.96,0,0.3,17.76
2,3/10/16 7:11,3/10/16 7:16,5,0.64,-73.97094727,40.75161743164063,1,N,-73.98103333,40.75339126586913,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:16,6,1.09,-73.98383331,40.77051926,1,N,-73.99642944,40.762489318847656,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:15,1,1.3,-73.95915985,40.777210235595696,1,N,-73.96841431,40.76168823242188,1,6,0,0.5,1.2,0,0.3,8
2,3/10/16 7:11,3/10/16 7:15,2,1.14,-73.9863739,40.76702117919922,1,N,-73.99371338,40.75388717651367,1,5.5,0,0.5,1.89,0,0.3,8.19
2,3/10/16 7:11,3/10/16 7:28,1,4.31,-74.00685883,40.74873733520508,1,N,-73.96170044,40.77995681762695,1,15.5,0,0.5,4.08,0,0.3,20.38
2,3/10/16 7:11,3/10/16 7:18,1,1.6,-74.01412964,40.707378387451165,1,N,-74.00176239,40.72774887084961,1,7.5,0,0.5,2.08,0,0.3,10.38
2,3/10/16 7:11,3/10/16 7:32,1,4.7,-73.97238922,40.745262145996094,1,N,-73.96888733,40.78594207763672,2,17.5,0,0.5,0,0,0.3,18.3
2,3/10/16 7:11,3/10/16 7:40,1,10.74,-73.98725891,40.72928237915039,1,N,-73.86148071,40.76813888549805,1,32.5,0,0.5,6.66,0,0.3,39.96
2,3/10/16 7:11,3/10/16 7:18,1,1.05,-73.9829483,40.78179931640625,1,N,-73.97177124,40.79449081420898,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:11,3/10/16 7:14,1,0.67,-74.0019455,40.74559020996094,1,N,-74.00808716,40.73944091796875,1,4.5,0,0.5,0.5,0,0.3,5.8
2,3/10/16 7:11,3/10/16 8:10,1,17.17,-73.78185272,40.64485931396485,2,N,-73.97431183,40.75141143798828,1,52,0,0.5,11.67,5.54,0.3,70.01
2,3/10/16 7:11,3/10/16 7:17,1,1.4,-73.98375702,40.78084182739258,1,N,-73.97701263,40.76464080810546,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:11,3/10/16 7:23,1,2.4,-73.99520874,40.688472747802734,1,N,-74.00231934,40.71480178833008,2,11,0,0.5,0,0,0.3,11.8
2,3/10/16 7:11,3/10/16 7:16,1,0.77,-73.98109436,40.75328063964844,1,N,-73.9854126,40.74401855,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:19,1,1.01,-74.00747681,40.70620346069336,1,N,-74.01143646,40.713356018066406,1,7,0,0.5,1,0,0.3,8.8
2,3/10/16 7:11,3/10/16 7:20,5,1.64,-73.98165894,40.74094009399414,1,N,-73.97415924,40.759761810302734,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:11,3/10/16 7:57,3,16.27,-73.8664093,40.77107620239258,1,N,-74.01157379,40.63351821899414,1,47.5,0,0.5,9.66,0,0.3,57.96
2,3/10/16 7:11,3/10/16 7:16,1,1.01,-73.96579742,40.75890350341797,1,N,-73.97647095,40.75131607055664,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:11,3/10/16 7:25,1,7.41,-73.95597839,40.76395034790039,1,N,-73.87404633,40.82397079467773,2,21.5,0,0.5,0,0,0.3,22.3
2,3/10/16 7:11,3/10/16 7:26,2,3.15,-73.95466614,40.76964188,1,N,-73.92545319,40.80775833129882,1,13,0,0.5,2.76,0,0.3,16.56
2,3/10/16 7:11,3/10/16 7:14,1,0.68,-73.978302,40.76207733154297,1,N,-73.97969055,40.754695892333984,2,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:11,3/10/16 7:21,6,1.98,-73.95082092,40.77074813842773,1,N,-73.95240784,40.77244949,1,9.5,0,0.5,2.06,0,0.3,12.36
2,3/10/16 7:11,3/10/16 8:31,1,18.03,-73.78220367,40.644901275634766,1,N,-73.9433136,40.718238830566406,2,62.5,0,0.5,0,0,0.3,63.3
2,3/10/16 7:11,3/10/16 7:14,1,0.45,-74.00267029,40.714370727539055,1,N,-73.99616241,40.71290969848633,1,4,0,0.5,0,0,0.3,4.8
2,3/10/16 7:11,3/10/16 7:29,1,5.98,-74.01687622,40.70615005493164,1,N,-73.97672272,40.75180816650391,1,19.5,0,0.5,4.06,0,0.3,24.36
2,3/10/16 7:11,3/10/16 7:14,1,0.79,-73.97647095,40.760520935058594,1,N,-73.97949219,40.75111008,1,4.5,0,0.5,1,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:13,1,0.47,-73.97518921,40.751930236816406,1,N,-73.97972107,40.74626922607422,1,3.5,0,0.5,0.5,0,0.3,4.8
2,3/10/16 7:11,3/10/16 7:27,1,3.06,-73.9582901,40.77128601074219,1,N,-73.99009705,40.740970611572266,1,13.5,0,0.5,2.14,0,0.3,16.44
2,3/10/16 7:11,3/10/16 7:24,3,1.74,-73.95776367,40.765430450439446,1,N,-73.95831299,40.78445816040039,2,10,0,0.5,0,0,0.3,10.8
2,3/10/16 7:11,3/10/16 7:19,5,2.15,-73.95719147,40.77001953,1,N,-73.97206879,40.75431823730469,1,9,0,0.5,1.96,0,0.3,11.76
2,3/10/16 7:11,3/10/16 7:25,1,4.19,-74.01449585,40.716472625732415,1,N,-73.97727966,40.76407623291016,1,14.5,0,0.5,3,0,0.3,18.3
2,3/10/16 7:11,3/10/16 7:18,1,0.75,-73.97517395,40.75209426879882,1,N,-73.97638702,40.74404525756836,2,6,0,0.5,0,0,0.3,6.8
2,3/10/16 7:11,3/10/16 7:37,1,8.44,-73.97922516,40.76394271850586,1,N,-73.98891449,40.702484130859375,1,28,0,0.5,5.76,0,0.3,34.56
2,3/10/16 7:11,3/10/16 7:29,1,3.07,-73.94629669,40.77706909179688,1,N,-73.98429871,40.76110076904297,1,14.5,0,0.5,3.06,0,0.3,18.36
2,3/10/16 7:11,3/10/16 7:19,1,0.92,-73.95404053,40.77045440673828,1,N,-73.96518707,40.76622772216797,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:11,3/10/16 7:17,2,0.82,-73.99262238,40.73006057739258,1,N,-73.98175049,40.73263168334961,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:14,1,0.69,-73.96372223,40.75754928588867,1,N,-73.95716095,40.76610184,2,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:11,3/10/16 7:20,2,1.96,-73.95267487,40.77657699584961,1,N,-73.97545624,40.76393127441406,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:11,3/10/16 7:18,1,1.4,-73.9796524,40.77233887,1,N,-73.95845795,40.758209228515625,2,7.5,0,0.5,0,0,0.3,8.3
2,3/10/16 7:11,3/10/16 7:28,5,2.42,-73.98941803,40.7765007,1,N,-73.9777832,40.75382232666016,1,13,0,0.5,1,0,0.3,14.8
2,3/10/16 7:11,3/10/16 7:17,1,1.07,-73.99013519,40.75690460205078,1,N,-73.97490692,40.756160736083984,2,6,0,0.5,0,0,0.3,6.8
2,3/10/16 7:11,3/10/16 7:16,1,0.8,-73.97702789,40.75376129150391,1,N,-73.97999573,40.75975036621094,1,5,0,0.5,0.87,0,0.3,6.67
2,3/10/16 7:11,3/10/16 7:16,1,1.18,-73.98438263,40.73699951171875,1,N,-73.98132324,40.75016021728516,1,6,0,0.5,1,0,0.3,7.8
2,3/10/16 7:11,3/10/16 7:30,4,3.49,-73.99619293,40.73215103149414,1,N,-73.96492767,40.76982116699219,2,15.5,0,0.5,0,0,0.3,16.3
2,3/10/16 7:11,3/10/16 7:50,1,20.3,-73.95157623,40.777729034423835,2,N,-73.7768631,40.64469146728516,1,52,0,0.5,6.66,5.54,0.3,65
2,3/10/16 7:11,3/10/16 7:23,1,2.39,-73.9932785,40.73239135742188,1,N,-73.97270203,40.75812911987305,1,10.5,0,0.5,1,0,0.3,12.3
2,3/10/16 7:11,3/10/16 7:22,1,1.47,-73.96317291,40.76673889160156,1,N,-73.97953033,40.755081176757805,2,8.5,0,0.5,0,0,0.3,9.3
2,3/10/16 7:11,3/10/16 7:16,1,0.86,-73.97489166,40.75983047485352,1,N,-73.97970581,40.74935532,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:11,3/10/16 7:20,1,1.86,-73.97319031,40.74421310424805,1,N,-73.96363831,40.76603317260742,1,8,0,0.5,2.2,0,0.3,11
2,3/10/16 7:11,3/10/16 7:18,1,0.98,-73.99108124,40.75081253051758,1,N,-73.97906494,40.75008392333984,1,6.5,0,0.5,2.19,0,0.3,9.49
2,3/10/16 7:11,3/10/16 7:24,3,1.2,-73.98214722,40.76628875732422,1,N,-73.96485138,40.763938903808594,1,9,0,0.5,1,0,0.3,10.8
2,3/10/16 7:11,3/10/16 7:20,2,1.56,-73.9914093,40.74916076660156,1,N,-73.9732132,40.75799179077149,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:11,3/10/16 7:33,1,3.01,-73.99165344,40.74926758,1,N,-73.95726013,40.76203536987305,1,16,0,0.5,3.36,0,0.3,20.16
2,3/10/16 7:11,3/10/16 7:28,1,2.37,-73.98784637,40.77922821044922,1,N,-73.98371124,40.755638122558594,2,13,0,0.5,0,0,0.3,13.8
2,3/10/16 7:11,3/10/16 7:27,5,3.03,-73.94593048,40.781646728515625,1,N,-73.97918701,40.76192474365234,1,13,0,0.5,2.76,0,0.3,16.56
2,3/10/16 7:11,3/10/16 7:34,1,4.91,-73.98802948,40.775150299072266,1,N,-74.01177216,40.71398162841797,1,19,0,0.5,2,0,0.3,21.8
2,3/10/16 7:11,3/10/16 7:22,1,1.67,-73.99143219,40.74993133544922,1,N,-73.97290039,40.749881744384766,2,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:11,3/10/16 7:16,2,0.52,-73.98701477,40.74459838867188,1,N,-73.97891235,40.74141693115234,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:11,3/10/16 7:23,2,2.13,-74.00829315,40.71827316,1,N,-73.98738098,40.735176086425774,1,10,0,0.5,1,0,0.3,11.8
2,3/10/16 7:11,3/10/16 7:15,1,0.82,-73.99143219,40.744720458984375,1,N,-73.98323059,40.75298309326172,1,5,0,0.5,0.58,0,0.3,6.38
2,3/10/16 7:11,3/10/16 7:49,1,9.22,-73.86341095,40.76996994018555,1,N,-73.97450256,40.76156997680664,1,32.5,0,0.5,9.99,0,0.3,43.29
2,3/10/16 7:11,3/10/16 7:22,3,2.13,-73.98513794,40.768741607666016,1,N,-74.00454712,40.74210357666016,1,10,0,0.5,0,0,0.3,10.8
2,3/10/16 7:11,3/10/16 7:17,1,0.91,0,0,1,N,0,0,1,6,0,0.5,2.04,0,0.3,8.84
2,3/10/16 7:11,3/10/16 7:25,1,3.1,-73.9540329,40.78715133666992,1,N,-73.97257996,40.749961853027344,2,12,0,0.5,0,0,0.3,12.8
2,3/10/16 7:11,3/10/16 7:17,2,1.54,-73.99537659,40.74491882324219,1,N,-73.98358917,40.760379791259766,1,6.5,0,0.5,1.2,0,0.3,8.5
2,3/10/16 7:11,3/10/16 7:17,1,0.8,-73.98719025,40.718425750732415,1,N,-73.97866058,40.719829559326165,2,6,0,0.5,0,0,0.3,6.8
